seq_index;scenario_rank;scenario_proba_cond_seq;GeneChoice_V_gene_Undefined_side_prio7_size89;GeneChoice_J_gene_Undefined_side_prio7_size15;GeneChoice_D_gene_Undefined_side_prio6_size3;Deletion_V_gene_Three_prime_prio5_size21;Deletion_D_gene_Five_prime_prio5_size21;Deletion_J_gene_Five_prime_prio5_size23;Deletion_D_gene_Three_prime_prio5_size21;Insertion_VD_genes_Undefined_side_prio4_size31;DinucMarkov_VD_genes_Undefined_side_prio3_size16;Insertion_DJ_gene_Undefined_side_prio2_size31;DinucMarkov_DJ_gene_Undefined_side_prio1_size16;Mismatches
141;3;0.0525114;(46);(14);(0);(8);(3);(2);(4);(4);(0,3,3,0);(1);(0);()
141;4;0.0523243;(46);(14);(0);(7);(5);(2);(4);(5);(3,3,0,1,2);(1);(0);()
141;5;0.0490177;(46);(14);(0);(7);(4);(2);(7);(4);(3,3,0,1);(4);(0,1,2,2);()
141;6;0.0453313;(46);(14);(0);(7);(4);(2);(6);(4);(3,3,0,1);(3);(0,1,2);()
141;7;0.0359529;(46);(14);(0);(7);(3);(2);(7);(3);(3,3,0);(4);(0,1,2,2);()
141;8;0.030351;(46);(14);(0);(7);(3);(4);(4);(3);(3,3,0);(3);(2,0,0);()
141;9;0.0270493;(46);(14);(0);(7);(4);(4);(4);(4);(3,3,0,1);(3);(2,0,0);()
141;10;0.0269992;(46);(14);(0);(7);(3);(2);(5);(3);(3,3,0);(2);(0,1);()
120;1;0.219578;(30);(1);(0);(6);(2);(5);(7);(13);(2,1,1,1,2,0,1,0,1,2,2,0,0);(2);(3,2);(75)
120;2;0.109342;(30);(1);(0);(6);(2);(6);(7);(13);(2,1,1,1,2,0,1,0,1,2,2,0,0);(3);(3,3,2);(75)
120;3;0.0988021;(30);(1);(0);(6);(2);(5);(6);(13);(2,1,1,1,2,0,1,0,1,2,2,0,0);(1);(3);(75)
120;4;0.0787334;(30);(1);(0);(6);(2);(6);(6);(13);(2,1,1,1,2,0,1,0,1,2,2,0,0);(2);(3,3);(75)
120;5;0.0508775;(30);(1);(0);(7);(2);(5);(7);(14);(0,2,1,1,1,2,0,1,0,1,2,2,0,0);(2);(3,2);(75)
120;6;0.0356547;(30);(1);(0);(6);(2);(5);(9);(13);(2,1,1,1,2,0,1,0,1,2,2,0,0);(4);(3,2,2,2);(75)
120;7;0.0288539;(30);(1);(0);(6);(2);(7);(7);(13);(2,1,1,1,2,0,1,0,1,2,2,0,0);(4);(0,3,3,2);(75)
120;8;0.0253351;(30);(1);(0);(7);(2);(6);(7);(14);(0,2,1,1,1,2,0,1,0,1,2,2,0,0);(3);(3,3,2);(75)
120;9;0.022893;(30);(1);(0);(7);(2);(5);(6);(14);(0,2,1,1,1,2,0,1,0,1,2,2,0,0);(1);(3);(75)
120;10;0.019277;(30);(1);(0);(6);(2);(7);(6);(13);(2,1,1,1,2,0,1,0,1,2,2,0,0);(3);(0,3,3);(75)
121;1;0.189645;(61);(13);(0);(10);(4);(5);(6);(17);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3,1);(12);(2,1,3,1,3,2,0,2,2,3,3,0);()
121;2;0.102169;(61);(13);(0);(10);(3);(5);(6);(16);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3);(12);(2,1,3,1,3,2,0,2,2,3,3,0);()
121;3;0.0974069;(61);(13);(0);(10);(4);(5);(7);(17);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3,1);(13);(2,1,3,1,3,2,0,2,2,3,3,0,2);()
121;4;0.088517;(61);(13);(0);(10);(3);(5);(7);(16);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3);(13);(2,1,3,1,3,2,0,2,2,3,3,0,2);()
121;5;0.0838537;(61);(13);(0);(10);(4);(6);(6);(17);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3,1);(13);(3,2,1,3,1,3,2,0,2,2,3,3,0);()
121;6;0.0451753;(61);(13);(0);(10);(3);(6);(6);(16);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3);(13);(3,2,1,3,1,3,2,0,2,2,3,3,0);()
121;7;0.0406026;(61);(13);(0);(10);(4);(6);(7);(17);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3,1);(14);(3,2,1,3,1,3,2,0,2,2,3,3,0,2);()
121;8;0.036897;(61);(13);(0);(10);(3);(6);(7);(16);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3);(14);(3,2,1,3,1,3,2,0,2,2,3,3,0,2);()
121;9;0.0272897;(61);(13);(0);(10);(4);(7);(6);(17);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3,1);(14);(1,3,2,1,3,1,3,2,0,2,2,3,3,0);()
121;10;0.017183;(61);(13);(0);(10);(5);(5);(7);(18);(2,3,2,2,3,2,0,1,0,2,3,1,1,1,3,3,1,2);(13);(2,1,3,1,3,2,0,2,2,3,3,0,2);()
132;1;0.147928;(37);(1);(0);(5);(2);(4);(6);(2);(0,2);(4);(2,2,0,3);()
132;2;0.137872;(37);(1);(0);(5);(2);(4);(7);(2);(0,2);(5);(2,2,0,3,2);()
132;3;0.0643561;(37);(1);(0);(4);(2);(4);(6);(1);(2);(4);(2,2,0,3);()
132;4;0.0599814;(37);(1);(0);(4);(2);(4);(7);(1);(2);(5);(2,2,0,3,2);()
132;5;0.0518547;(37);(1);(0);(5);(4);(4);(6);(4);(0,2,1,1);(4);(2,2,0,3);()
132;6;0.0396771;(37);(1);(0);(4);(4);(4);(6);(3);(2,1,1);(4);(2,2,0,3);()
132;7;0.0280963;(37);(1);(0);(6);(2);(4);(6);(3);(2,0,2);(4);(2,2,0,3);()
132;8;0.0261864;(37);(1);(0);(6);(2);(4);(7);(3);(2,0,2);(5);(2,2,0,3,2);()
132;9;0.022762;(37);(1);(0);(5);(2);(5);(6);(2);(0,2);(5);(1,2,2,0,3);()
132;10;0.0226579;(37);(1);(0);(5);(2);(5);(7);(2);(0,2);(6);(1,2,2,0,3,2);()
154;1;0.34789;(63);(0);(0);(8);(6);(10);(8);(9);(1,1,2,0,2,3,3,3,3);(2);(1,3);()
154;2;0.149274;(63);(0);(0);(8);(6);(10);(9);(9);(1,1,2,0,2,3,3,3,3);(3);(1,3,2);()
154;3;0.127833;(63);(0);(0);(9);(6);(10);(8);(10);(3,1,1,2,0,2,3,3,3,3);(2);(1,3);()
154;4;0.0672697;(63);(0);(0);(8);(6);(11);(8);(9);(1,1,2,0,2,3,3,3,3);(3);(1,1,3);()
154;5;0.0548513;(63);(0);(0);(9);(6);(10);(9);(10);(3,1,1,2,0,2,3,3,3,3);(3);(1,3,2);()
154;6;0.03111;(63);(0);(0);(8);(6);(11);(9);(9);(1,1,2,0,2,3,3,3,3);(4);(1,1,3,2);()
154;7;0.0269001;(63);(0);(0);(8);(6);(10);(10);(9);(1,1,2,0,2,3,3,3,3);(4);(1,3,2,2);()
154;8;0.0265951;(63);(0);(0);(8);(7);(10);(8);(10);(1,1,2,0,2,3,3,3,3,2);(2);(1,3);()
154;9;0.0247185;(63);(0);(0);(9);(6);(11);(8);(10);(3,1,1,2,0,2,3,3,3,3);(3);(1,1,3);()
154;10;0.0127638;(63);(0);(0);(9);(7);(10);(8);(11);(3,1,1,2,0,2,3,3,3,3,2);(2);(1,3);()
148;1;0.347876;(61);(10);(0);(7);(6);(4);(8);(7);(3,1,1,2,3,3,0);(3);(0,2,1);()
148;2;0.140624;(61);(10);(0);(7);(6);(5);(8);(7);(3,1,1,2,3,3,0);(4);(0,0,2,1);()
148;3;0.127312;(61);(10);(0);(7);(6);(4);(9);(7);(3,1,1,2,3,3,0);(4);(0,2,1,2);()
148;4;0.064843;(61);(10);(0);(8);(6);(4);(8);(8);(0,3,1,1,2,3,3,0);(3);(0,2,1);()
148;5;0.0370821;(61);(10);(0);(7);(7);(4);(8);(8);(3,1,1,2,3,3,0,2);(3);(0,2,1);()
148;6;0.0320454;(61);(10);(0);(7);(6);(5);(9);(7);(3,1,1,2,3,3,0);(5);(0,0,2,1,2);()
148;7;0.0262118;(61);(10);(0);(8);(6);(5);(8);(8);(0,3,1,1,2,3,3,0);(4);(0,0,2,1);()
148;8;0.0237306;(61);(10);(0);(8);(6);(4);(9);(8);(0,3,1,1,2,3,3,0);(4);(0,2,1,2);()
148;9;0.0176862;(61);(10);(0);(7);(8);(4);(8);(9);(3,1,1,2,3,3,0,2,0);(3);(0,2,1);()
148;10;0.0170017;(61);(10);(0);(7);(6);(6);(8);(7);(3,1,1,2,3,3,0);(5);(2,0,0,2,1);()
151;1;0.190826;(29);(4);(2);(3);(12);(9);(9);(5);(0,1,1,0,0);(7);(1,1,2,1,0,3,0);()
151;2;0.151905;(29);(4);(2);(3);(14);(9);(7);(6);(0,1,1,0,0,1);(6);(1,1,2,1,0,3);()
151;3;0.0679642;(29);(4);(2);(3);(5);(9);(16);(6);(0,1,1,0,0,1);(6);(1,1,2,1,0,3);()
151;4;0.0382409;(29);(4);(0);(3);(5);(9);(12);(6);(0,1,1,0,0,1);(6);(1,1,2,1,0,3);()
151;5;0.0322639;(29);(4);(2);(3);(13);(9);(9);(6);(0,1,1,0,0,1);(7);(1,1,2,1,0,3,0);()
151;6;0.0258459;(29);(4);(2);(3);(12);(10);(9);(5);(0,1,1,0,0);(8);(0,1,1,2,1,0,3,0);()
151;7;0.0252449;(29);(4);(2);(3);(14);(9);(8);(6);(0,1,1,0,0,1);(7);(1,1,2,1,0,3,0);()
151;8;0.0229653;(29);(4);(2);(3);(15);(9);(7);(7);(0,1,1,0,0,1,2);(6);(1,1,2,1,0,3);()
151;9;0.022107;(29);(4);(2);(3);(6);(9);(16);(7);(0,1,1,0,0,1,2);(6);(1,1,2,1,0,3);()
151;10;0.0206908;(29);(4);(2);(3);(14);(10);(7);(6);(0,1,1,0,0,1);(7);(0,1,1,2,1,0,3);()
145;1;0.148157;(6);(9);(0);(11);(5);(7);(10);(5);(1,2,1,1,0);(9);(2,3,2,2,1,2,2,2,1);()
145;2;0.0646102;(6);(9);(1);(11);(5);(7);(15);(5);(1,2,1,1,0);(10);(2,3,2,2,1,2,2,2,1,0);()
145;3;0.0586588;(6);(9);(0);(11);(5);(7);(11);(5);(1,2,1,1,0);(10);(2,3,2,2,1,2,2,2,1,0);()
145;4;0.0561159;(6);(9);(0);(11);(5);(8);(10);(5);(1,2,1,1,0);(10);(0,2,3,2,2,1,2,2,2,1);()
145;5;0.0465802;(6);(9);(0);(11);(6);(7);(10);(6);(1,2,1,1,0,2);(9);(2,3,2,2,1,2,2,2,1);()
145;6;0.039076;(6);(9);(0);(11);(8);(7);(8);(3);(1,2,1);(12);(2,3,2,2,1,2,2,2,1,0,1,0);()
145;7;0.030542;(6);(9);(2);(11);(5);(7);(15);(5);(1,2,1,1,0);(10);(2,3,2,2,1,2,2,2,1,0);()
145;8;0.0222754;(6);(9);(1);(11);(5);(8);(15);(5);(1,2,1,1,0);(11);(0,2,3,2,2,1,2,2,2,1,0);()
145;9;0.0210309;(6);(9);(1);(11);(12);(7);(8);(10);(1,2,1,1,0,2,2,0,1,0);(5);(2,3,2,2,1);()
145;10;0.0205098;(6);(9);(0);(11);(12);(7);(4);(11);(1,2,1,1,0,2,2,0,1,0,1);(4);(2,3,2,2);()
136;1;0.102279;(73);(0);(2);(6);(15);(5);(4);(21);(0,1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3);(0);();()
136;2;0.0632329;(73);(0);(2);(5);(15);(5);(4);(20);(1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3);(0);();()
136;3;0.0417382;(73);(0);(0);(5);(2);(5);(15);(13);(1,1,1,0,0,1,1,2,3,0,3,3,2);(9);(2,2,2,0,2,3,1,0,3);()
136;4;0.033993;(73);(0);(0);(5);(9);(5);(7);(21);(1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3,2);(0);();()
136;5;0.0299828;(73);(0);(2);(5);(16);(5);(4);(21);(1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3,2);(0);();()
136;6;0.0251794;(73);(0);(2);(6);(15);(5);(5);(21);(0,1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3);(1);(2);()
136;7;0.0195475;(73);(0);(2);(6);(15);(5);(6);(21);(0,1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3);(2);(2,2);()
136;8;0.0155669;(73);(0);(2);(5);(15);(5);(5);(20);(1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3);(1);(2);()
136;9;0.0140696;(73);(0);(2);(5);(16);(5);(5);(21);(1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3,2);(1);(2);()
136;10;0.0136793;(73);(0);(0);(6);(9);(5);(7);(22);(0,1,1,1,0,0,1,1,2,3,0,3,3,2,1,1,2,3,0,1,3,2);(0);();()
149;1;0.19951;(78);(1);(0);(7);(7);(8);(10);(12);(2,0,2,3,1,0,0,0,0,0,0,1);(8);(1,0,1,2,0,2,0,3);()
149;2;0.149662;(78);(1);(0);(8);(7);(8);(10);(13);(3,2,0,2,3,1,0,0,0,0,0,0,1);(8);(1,0,1,2,0,2,0,3);()
149;3;0.106272;(78);(1);(0);(7);(7);(8);(10);(10);(2,0,2,3,1,0,0,0,0,0);(10);(1,0,1,2,0,2,0,3,0,1);()
149;4;0.0767693;(78);(1);(0);(8);(7);(8);(10);(11);(3,2,0,2,3,1,0,0,0,0,0);(10);(1,0,1,2,0,2,0,3,0,1);()
149;5;0.0333125;(78);(1);(2);(7);(15);(8);(6);(17);(2,0,2,3,1,0,0,0,0,0,0,1,0,1,0,3,0);(3);(1,0,1);()
149;6;0.0239927;(78);(1);(0);(9);(7);(8);(10);(14);(3,3,2,0,2,3,1,0,0,0,0,0,0,1);(8);(1,0,1,2,0,2,0,3);()
149;7;0.0193007;(78);(1);(2);(7);(9);(8);(12);(15);(2,0,2,3,1,0,0,0,0,0,0,1,0,1,0);(5);(1,0,1,2,0);()
149;8;0.0183902;(78);(1);(0);(7);(7);(9);(10);(12);(2,0,2,3,1,0,0,0,0,0,0,1);(9);(1,1,0,1,2,0,2,0,3);()
149;9;0.0147704;(78);(1);(2);(8);(15);(8);(6);(18);(3,2,0,2,3,1,0,0,0,0,0,0,1,0,1,0,3,0);(3);(1,0,1);()
149;10;0.0137953;(78);(1);(0);(8);(7);(9);(10);(13);(3,2,0,2,3,1,0,0,0,0,0,0,1);(9);(1,1,0,1,2,0,2,0,3);()
152;1;0.26352;(49);(8);(2);(8);(14);(8);(4);(6);(0,3,0,0,2,0);(4);(2,0,3,0);()
152;2;0.138446;(49);(8);(2);(8);(15);(8);(4);(7);(0,3,0,0,2,0,2);(4);(2,0,3,0);()
152;3;0.0717237;(49);(8);(0);(8);(9);(8);(7);(8);(0,3,0,0,2,0,2,2);(4);(2,0,3,0);()
152;4;0.0527434;(49);(8);(2);(8);(14);(8);(5);(6);(0,3,0,0,2,0);(5);(2,0,3,0,2);()
152;5;0.0479648;(49);(8);(2);(8);(15);(8);(5);(4);(0,3,0,0);(8);(2,0,3,0,2,2,2,0);()
152;6;0.0343121;(49);(8);(2);(8);(13);(8);(7);(9);(0,3,0,0,2,0,2,2,0);(3);(2,0,3);()
152;7;0.0335365;(49);(8);(2);(8);(16);(8);(4);(8);(0,3,0,0,2,0,2,2);(4);(2,0,3,0);()
152;8;0.021443;(49);(8);(2);(8);(14);(9);(4);(6);(0,3,0,0,2,0);(5);(1,2,0,3,0);()
152;9;0.0168997;(49);(8);(2);(8);(15);(8);(5);(7);(0,3,0,0,2,0,2);(5);(2,0,3,0,2);()
152;10;0.0168071;(49);(8);(0);(8);(9);(8);(8);(5);(0,3,0,0,2);(8);(2,0,3,0,2,2,2,0);()
140;1;0.312473;(19);(10);(1);(5);(13);(11);(5);(12);(1,1,3,1,1,1,3,2,3,3,3,3);(4);(3,1,2,1);()
140;2;0.118497;(19);(10);(1);(5);(13);(12);(5);(12);(1,1,3,1,1,1,3,2,3,3,3,3);(5);(0,3,1,2,1);()
140;3;0.0654573;(19);(10);(1);(5);(14);(11);(3);(12);(1,1,3,1,1,1,3,2,3,3,3,3);(3);(3,1,2);()
140;4;0.0398648;(19);(10);(1);(5);(14);(12);(3);(12);(1,1,3,1,1,1,3,2,3,3,3,3);(4);(0,3,1,2);()
140;5;0.0308083;(19);(10);(0);(5);(10);(11);(2);(13);(1,1,3,1,1,1,3,2,3,3,3,3,2);(1);(3);()
140;6;0.0280515;(19);(10);(1);(6);(13);(11);(5);(13);(2,1,1,3,1,1,1,3,2,3,3,3,3);(4);(3,1,2,1);()
140;7;0.0278585;(19);(10);(0);(5);(10);(12);(2);(13);(1,1,3,1,1,1,3,2,3,3,3,3,2);(2);(0,3);()
140;8;0.016555;(19);(10);(1);(5);(13);(11);(7);(12);(1,1,3,1,1,1,3,2,3,3,3,3);(6);(3,1,2,1,2,2);()
140;9;0.0139478;(19);(10);(0);(5);(10);(11);(3);(13);(1,1,3,1,1,1,3,2,3,3,3,3,2);(2);(3,1);()
140;10;0.0108534;(19);(10);(1);(5);(13);(11);(7);(14);(1,1,3,1,1,1,3,2,3,3,3,3,2,2);(4);(3,1,2,1);()
162;1;0.585473;(79);(2);(1);(11);(5);(8);(8);(8);(1,0,0,2,0,3,1,3);(6);(0,3,0,1,0,1);()
162;2;0.157438;(79);(2);(1);(11);(6);(8);(8);(9);(1,0,0,2,0,3,1,3,2);(6);(0,3,0,1,0,1);()
162;3;0.0547875;(79);(2);(1);(11);(5);(8);(9);(8);(1,0,0,2,0,3,1,3);(7);(0,3,0,1,0,1,2);()
162;4;0.048437;(79);(2);(1);(11);(5);(9);(8);(8);(1,0,0,2,0,3,1,3);(7);(2,0,3,0,1,0,1);()
162;5;0.0306044;(79);(2);(1);(11);(5);(8);(10);(8);(1,0,0,2,0,3,1,3);(8);(0,3,0,1,0,1,2,2);()
162;6;0.0227942;(79);(2);(1);(11);(6);(8);(9);(9);(1,0,0,2,0,3,1,3,2);(7);(0,3,0,1,0,1,2);()
162;7;0.0186831;(79);(2);(1);(11);(7);(8);(8);(10);(1,0,0,2,0,3,1,3,2,2);(6);(0,3,0,1,0,1);()
162;8;0.0138618;(79);(2);(1);(11);(8);(8);(8);(11);(1,0,0,2,0,3,1,3,2,2,0);(6);(0,3,0,1,0,1);()
162;9;0.0130251;(79);(2);(1);(11);(6);(9);(8);(9);(1,0,0,2,0,3,1,3,2);(7);(2,0,3,0,1,0,1);()
162;10;0.00793841;(79);(2);(1);(11);(5);(8);(11);(8);(1,0,0,2,0,3,1,3);(9);(0,3,0,1,0,1,2,2,2);()
147;1;0.2636;(19);(8);(0);(5);(5);(6);(2);(17);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1);(11);(0,1,3,2,2,1,0,0,2,2,0);()
147;2;0.166206;(19);(8);(0);(5);(6);(6);(2);(18);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1,2);(11);(0,1,3,2,2,1,0,0,2,2,0);()
147;3;0.154514;(19);(8);(0);(5);(5);(6);(4);(17);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1);(13);(0,1,3,2,2,1,0,0,2,2,0,1,2);()
147;4;0.0588936;(19);(8);(0);(5);(5);(6);(3);(17);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1);(12);(0,1,3,2,2,1,0,0,2,2,0,1);()
147;5;0.0541482;(19);(8);(0);(5);(5);(7);(2);(17);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1);(12);(0,0,1,3,2,2,1,0,0,2,2,0);()
147;6;0.0341418;(19);(8);(0);(5);(6);(7);(2);(18);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1,2);(12);(0,0,1,3,2,2,1,0,0,2,2,0);()
147;7;0.0265806;(19);(8);(0);(5);(5);(7);(4);(17);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1);(14);(0,0,1,3,2,2,1,0,0,2,2,0,1,2);()
147;8;0.0191458;(19);(8);(0);(5);(6);(6);(4);(18);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1,2);(13);(0,1,3,2,2,1,0,0,2,2,0,1,2);()
147;9;0.0173901;(19);(8);(0);(6);(6);(6);(2);(19);(2,3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1,2);(11);(0,1,3,2,2,1,0,0,2,2,0);()
147;10;0.0170964;(19);(8);(0);(5);(5);(8);(2);(17);(3,3,1,3,0,1,3,0,0,2,0,2,3,1,1,1,1);(13);(0,0,0,1,3,2,2,1,0,0,2,2,0);()
161;1;0.469724;(30);(3);(0);(7);(6);(14);(9);(5);(3,3,3,1,1);(10);(0,0,2,3,2,2,0,2,0,3);()
161;2;0.186052;(30);(3);(0);(7);(6);(13);(9);(5);(3,3,3,1,1);(9);(0,2,3,2,2,0,2,0,3);()
161;3;0.0586257;(30);(3);(0);(8);(6);(14);(9);(6);(0,3,3,3,1,1);(10);(0,0,2,3,2,2,0,2,0,3);()
161;4;0.0449245;(30);(3);(0);(7);(6);(15);(9);(5);(3,3,3,1,1);(11);(0,0,0,2,3,2,2,0,2,0,3);()
161;5;0.0323888;(30);(3);(0);(7);(6);(14);(10);(5);(3,3,3,1,1);(11);(0,0,2,3,2,2,0,2,0,3,2);()
161;6;0.0304501;(30);(3);(0);(7);(7);(14);(9);(6);(3,3,3,1,1,2);(10);(0,0,2,3,2,2,0,2,0,3);()
161;7;0.0232209;(30);(3);(0);(8);(6);(13);(9);(6);(0,3,3,3,1,1);(9);(0,2,3,2,2,0,2,0,3);()
161;8;0.01782;(30);(3);(0);(7);(8);(14);(9);(7);(3,3,3,1,1,2,0);(10);(0,0,2,3,2,2,0,2,0,3);()
161;9;0.0140937;(30);(3);(0);(7);(6);(13);(10);(5);(3,3,3,1,1);(10);(0,2,3,2,2,0,2,0,3,2);()
161;10;0.0120609;(30);(3);(0);(7);(7);(13);(9);(6);(3,3,3,1,1,2);(9);(0,2,3,2,2,0,2,0,3);()
158;1;0.420934;(35);(0);(0);(8);(6);(5);(7);(5);(2,0,1,3,3);(3);(2,2,1);()
158;2;0.170539;(35);(0);(0);(9);(6);(5);(7);(6);(3,2,0,1,3,3);(3);(2,2,1);()
158;3;0.0499697;(35);(0);(0);(8);(6);(5);(8);(5);(2,0,1,3,3);(4);(2,2,1,2);()
158;4;0.0499215;(35);(0);(0);(8);(6);(6);(7);(5);(2,0,1,3,3);(4);(2,2,2,1);()
158;5;0.0414319;(35);(0);(0);(8);(7);(5);(7);(6);(2,0,1,3,3,2);(3);(2,2,1);()
158;6;0.0292043;(35);(0);(0);(10);(6);(5);(7);(7);(3,3,2,0,1,3,3);(3);(2,2,1);()
158;7;0.0229081;(35);(0);(0);(8);(6);(5);(9);(5);(2,0,1,3,3);(5);(2,2,1,2,2);()
158;8;0.0220011;(35);(0);(0);(8);(6);(7);(7);(5);(2,0,1,3,3);(5);(0,2,2,2,1);()
158;9;0.0202449;(35);(0);(0);(9);(6);(5);(8);(6);(3,2,0,1,3,3);(4);(2,2,1,2);()
158;10;0.0202254;(35);(0);(0);(9);(6);(6);(7);(6);(3,2,0,1,3,3);(4);(2,2,2,1);()
163;1;0.23555;(49);(4);(0);(6);(4);(19);(6);(9);(0,2,3,0,0,3,1,1,2);(1);(1);()
163;2;0.187983;(49);(4);(0);(6);(4);(19);(7);(9);(0,2,3,0,0,3,1,1,2);(2);(1,2);()
163;3;0.0800129;(49);(4);(0);(6);(5);(19);(7);(10);(0,2,3,0,0,3,1,1,2,2);(2);(1,2);()
163;4;0.0552115;(49);(4);(0);(7);(4);(19);(6);(10);(3,0,2,3,0,0,3,1,1,2);(1);(1);()
163;5;0.0440623;(49);(4);(0);(7);(4);(19);(7);(10);(3,0,2,3,0,0,3,1,1,2);(2);(1,2);()
163;6;0.0395073;(49);(4);(0);(6);(4);(19);(9);(9);(0,2,3,0,0,3,1,1,2);(4);(1,2,2,2);()
163;7;0.039067;(49);(4);(0);(6);(6);(19);(7);(11);(0,2,3,0,0,3,1,1,2,2,2);(2);(1,2);()
163;8;0.0311141;(49);(4);(0);(6);(5);(19);(6);(10);(0,2,3,0,0,3,1,1,2,2);(1);(1);()
163;9;0.0244953;(49);(4);(0);(7);(5);(19);(7);(11);(3,0,2,3,0,0,3,1,1,2,2);(2);(1,2);()
163;10;0.0243691;(49);(4);(0);(6);(4);(19);(8);(9);(0,2,3,0,0,3,1,1,2);(3);(1,2,2);()
155;1;0.335379;(6);(0);(0);(6);(11);(9);(4);(10);(2,3,2,2,0,3,3,3,2,3);(5);(0,2,1,1,3);()
155;2;0.133751;(6);(0);(0);(7);(11);(9);(4);(11);(2,2,3,2,2,0,3,3,3,2,3);(5);(0,2,1,1,3);()
155;3;0.07808;(6);(0);(0);(6);(11);(9);(5);(10);(2,3,2,2,0,3,3,3,2,3);(6);(0,2,1,1,3,1);()
155;4;0.0413074;(6);(0);(0);(6);(11);(10);(4);(10);(2,3,2,2,0,3,3,3,2,3);(6);(0,0,2,1,1,3);()
155;5;0.035572;(6);(0);(0);(6);(10);(9);(6);(10);(2,3,2,2,0,3,3,3,2,3);(6);(0,2,1,1,3,1);()
155;6;0.0311388;(6);(0);(0);(7);(11);(9);(5);(11);(2,2,3,2,2,0,3,3,3,2,3);(6);(0,2,1,1,3,1);()
155;7;0.0255366;(6);(0);(0);(6);(12);(9);(4);(11);(2,3,2,2,0,3,3,3,2,3,2);(5);(0,2,1,1,3);()
155;8;0.019157;(6);(0);(0);(8);(11);(9);(4);(12);(0,2,2,3,2,2,0,3,3,3,2,3);(5);(0,2,1,1,3);()
155;9;0.0164737;(6);(0);(0);(7);(11);(10);(4);(11);(2,2,3,2,2,0,3,3,3,2,3);(6);(0,0,2,1,1,3);()
155;10;0.0141864;(6);(0);(0);(7);(10);(9);(6);(11);(2,2,3,2,2,0,3,3,3,2,3);(6);(0,2,1,1,3,1);()
160;1;0.433082;(29);(0);(0);(6);(8);(7);(7);(4);(1,1,1,3);(12);(2,3,2,1,1,0,0,0,3,2,0,3);()
160;2;0.185695;(29);(0);(0);(7);(8);(7);(7);(5);(0,1,1,1,3);(12);(2,3,2,1,1,0,0,0,3,2,0,3);()
160;3;0.0827217;(29);(0);(0);(6);(8);(8);(7);(4);(1,1,1,3);(13);(0,2,3,2,1,1,0,0,0,3,2,0,3);()
160;4;0.035469;(29);(0);(0);(7);(8);(8);(7);(5);(0,1,1,1,3);(13);(0,2,3,2,1,1,0,0,0,3,2,0,3);()
160;5;0.0341647;(29);(0);(0);(6);(8);(7);(8);(4);(1,1,1,3);(13);(2,3,2,1,1,0,0,0,3,2,0,3,2);()
160;6;0.0295423;(29);(0);(0);(6);(9);(7);(7);(5);(1,1,1,3,1);(12);(2,3,2,1,1,0,0,0,3,2,0,3);()
160;7;0.02045;(29);(0);(2);(6);(16);(7);(4);(5);(1,1,1,3,1);(12);(2,3,2,1,1,0,0,0,3,2,0,3);()
160;8;0.0150171;(29);(0);(0);(7);(9);(7);(7);(6);(0,1,1,1,3,1);(12);(2,3,2,1,1,0,0,0,3,2,0,3);()
160;9;0.014649;(29);(0);(0);(7);(8);(7);(8);(5);(0,1,1,1,3);(13);(2,3,2,1,1,0,0,0,3,2,0,3,2);()
160;10;0.0135798;(29);(0);(0);(8);(8);(7);(7);(6);(2,0,1,1,1,3);(12);(2,3,2,1,1,0,0,0,3,2,0,3);()
153;1;0.239779;(27);(3);(2);(7);(15);(8);(4);(6);(1,1,2,0,3,3);(5);(2,1,2,2,0);()
153;2;0.129471;(27);(3);(2);(7);(13);(8);(5);(8);(1,1,2,0,3,3,2,0);(2);(2,1);()
